date,tournament_type,home_team,away_team,home_score,away_score,home_elo_before,away_elo_before,home_elo_after,away_elo_after
1967-08-16,Merdeka Tournament,VIETNAM REPUBLIC,WESTERN AUSTRALIA,3,0,1045.357042249994,811.0295048489502,1053.8875386160198,805.3425072715996
1967-08-18,Merdeka Tournament,HONG KONG,WESTERN AUSTRALIA,3,2,866.8834968993344,805.3425072715996,882.4703325415314,794.951283510135
1967-08-18,Merdeka Tournament,SOUTH KOREA,TAIWAN,2,1,1084.5572749461721,914.1337851731156,1094.8648123326338,907.2620935821411
1967-08-19,Merdeka Tournament,THAILAND,VIETNAM REPUBLIC,2,5,849.740176997308,1053.8875386160198,843.2287200598275,1063.6547240222405
1967-08-19,Merdeka Tournament,MALAYSIA,INDIA,0,0,951.5944189460934,1077.595982919607,957.850432949141,1073.4253069175752
1967-08-19,Merdeka Tournament,MYANMAR,INDONESIA,5,0,1061.9649597019838,1027.375051581047,1082.2322818453626,1013.8635034854611
1967-08-19,Friendly,KENYA,DR CONGO,5,4,959.9264549851107,961.2757510392631,972.575387925545,952.8431290789737
1967-08-20,Merdeka Tournament,MYANMAR,TAIWAN,1,2,1082.2322818453626,907.2620935821411,1063.773945536274,934.9495980457741
1967-08-20,Merdeka Tournament,MALAYSIA,THAILAND,1,0,957.850432949141,843.2287200598275,970.7319559395747,834.641038066205
1967-08-20,Merdeka Tournament,INDIA,VIETNAM REPUBLIC,0,1,1073.4253069175752,1063.6547240222405,1060.4710631200776,1083.086089718487
1967-08-20,Friendly,KENYA,DR CONGO,1,1,972.575387925545,952.8431290789737,972.1215237585026,953.5239253295374
1967-08-20,Merdeka Tournament,SOUTH KOREA,SINGAPORE,3,0,1094.8648123326338,872.3407226899536,1103.8646870745379,866.3408061953509
1967-08-22,Friendly,MEXICO,ARGENTINA,2,1,1329.5693056300986,1523.380731030753,1348.549550924918,1510.72723416754
1967-08-22,Merdeka Tournament,MYANMAR,VIETNAM REPUBLIC,3,0,1063.773945536274,1083.086089718487,1085.6233677568596,1068.5198082380966
1967-08-22,Merdeka Tournament,INDIA,TAIWAN,1,1,1060.4710631200776,934.9495980457741,1056.3149731095905,941.1837330615048
1967-08-23,Merdeka Tournament,HONG KONG,INDONESIA,2,1,882.4703325415314,1013.8635034854611,908.1956103777626,996.7133182613071
1967-08-23,Merdeka Tournament,MALAYSIA,SOUTH KOREA,1,3,970.7319559395747,1103.8646870745379,962.3561839679928,1116.4283450319108
1967-08-23,Friendly,DENMARK,ICELAND,14,2,1145.5649901048096,833.0460477406797,1151.016730028001,829.4115544585521
1967-08-24,Merdeka Tournament,SINGAPORE,WESTERN AUSTRALIA,3,5,866.3408061953509,794.951283510135,850.4660659264524,818.7633939134827
1967-08-25,Merdeka Tournament,HONG KONG,TAIWAN,2,4,908.1956103777626,941.1837330615048,896.2451640485626,959.1094025553048
1967-08-25,Merdeka Tournament,MALAYSIA,VIETNAM REPUBLIC,1,2,962.3561839679928,1068.5198082380966,953.4907693084076,1081.8179302274743
1967-08-26,Merdeka Tournament,MYANMAR,SOUTH KOREA,0,0,1085.6233677568596,1116.4283450319108,1087.2151481311798,1115.3671581156973
1967-08-26,Merdeka Tournament,INDIA,INDONESIA,0,3,1056.3149731095905,996.7133182613071,1040.1705720506873,1020.9299198496619
1967-08-28,Friendly,SINGAPORE,VIETNAM REPUBLIC,1,0,850.4660659264524,1081.8179302274743,870.4026174243348,1068.5268958955528
1967-08-30,UEFA Euro qualification,RUSSIA,FINLAND,2,0,1544.15688876765,1063.2952205683673,1546.4962441044158,1061.7356503438566
1967-09-01,Friendly,DR CONGO,GHANA,0,2,953.5239253295374,1104.9276206602667,948.3331232237077,1112.7138238190112
1967-09-03,UEFA Euro qualification,NORWAY,SWEDEN,3,1,1188.2675784611108,1356.9673714994933,1216.9911018686648,1337.8183558944575
1967-09-06,UEFA Euro qualification,FINLAND,RUSSIA,2,5,1061.7356503438566,1546.4962441044158,1060.1392840290923,1548.8907935765621
1967-09-06,Friendly,AUSTRIA,HUNGARY,1,3,1309.4842357923467,1535.6265243338974,1305.7202002451847,1541.2725776546404
1967-09-13,UEFA Euro qualification,NETHERLANDS,GERMAN DR,1,0,1226.2997167746541,1285.7606601177954,1248.403092818157,1271.0250760887936
1967-09-17,African Cup of Nations qualification,DR CONGO,TANZANIA,1,0,948.3331232237077,893.8409971245546,964.2928988299145,883.2011467204168
1967-09-17,UEFA Euro qualification,POLAND,FRANCE,1,4,1248.827838182264,1278.0983474534903,1236.1877080903723,1297.0585425913278
1967-09-19,Friendly,CHILE,BRAZIL,0,1,1348.7904343547157,1531.8630416393935,1344.4478635428393,1538.3768978572082
1967-09-24,UEFA Euro qualification,AUSTRIA,FINLAND,2,1,1305.7202002451847,1060.1392840290923,1313.115947261099,1055.2087860184827
1967-09-24,Nordic Championship,NORWAY,DENMARK,0,5,1216.9911018686648,1151.016730028001,1199.1765077965727,1177.738621136139
1967-09-27,Friendly,GERMANY,FRANCE,5,1,1562.7135922566715,1297.0585425913278,1567.843041520436,1293.6389097488182
1967-09-27,UEFA Euro qualification,HUNGARY,GERMAN DR,3,1,1541.2725776546404,1271.0250760887936,1548.173626070744,1266.4243771447245
1967-09-27,African Cup of Nations qualification,MALI,BURKINA FASO,4,0,882.6644283135955,795.8350789844508,898.9759119870707,784.9607565354673
1967-09-28,Friendly,GHANA,NIGERIA,1,1,1112.7138238190112,902.1567149452835,1108.383200253128,908.6526502941081
1967-09-30,Friendly,KENYA,UGANDA,3,1,972.1215237585026,893.3068808959958,982.3774736415278,886.4695809739791
1967-10-01,Friendly,RUSSIA,SWITZERLAND,2,2,1548.8907935765621,1226.3371516990308,1543.052076946774,1235.095226643713
1967-10-01,UEFA Euro qualification,CZECHOSLOVAKIA,SPAIN,1,0,1436.001500690942,1401.9710652566298,1453.0561909199566,1390.60127177062
1967-10-01,Friendly,GHANA,BURKINA FASO,5,2,1108.383200253128,784.9607565354673,1112.0953164980908,782.4860123721588
1967-10-03,Friendly,TANZANIA,UGANDA,1,2,883.2011467204168,886.4695809739791,874.8801657933259,898.9510523646154
1967-10-04,UEFA Euro qualification,DENMARK,NETHERLANDS,3,2,1177.738621136139,1248.403092818157,1200.4305246639583,1233.275157132944
1967-10-04,UEFA Euro qualification,GREECE,AUSTRIA,4,1,1030.239174288363,1313.115947261099,1064.8473456475526,1290.0438330216393
1967-10-04,Friendly,KENYA,ZANZIBAR,6,0,982.3774736415278,686.126067634682,987.1749881578505,682.9277246238003
1967-10-05,Friendly,TRINIDAD AND TOBAGO,MARTINIQUE,2,2,1013.7541659537962,946.5513854107633,1012.2257780470168,948.8439672709325
1967-10-06,Friendly,UGANDA,ZANZIBAR,2,0,898.9510523646154,682.9277246238003,904.8599556721308,678.9884557521233
1967-10-07,UEFA Euro qualification,GERMANY,YUGOSLAVIA,3,1,1567.843041520436,1396.7017442504116,1578.6089923423635,1389.5244437024598
1967-10-07,Friendly,SINGAPORE,HONG KONG,4,0,870.4026174243348,896.2451640485626,885.8717304530248,885.9324220294359
1967-10-08,UEFA Euro qualification,BELGIUM,POLAND,2,4,1320.9396548738553,1236.1877080903723,1304.5820864115158,1260.7240607838817
1967-10-08,Friendly,BULGARIA,RUSSIA,1,2,1335.4557250480364,1543.052076946774,1331.5520401387753,1548.9076043106656
1967-10-09,Friendly,KENYA,TANZANIA,5,3,987.1749881578505,874.8801657933259,996.2512162444469,868.8293470689283
1967-10-10,Friendly,EL SALVADOR,HAITI,2,0,1040.0115909653098,1012.729020177537,1052.177178970533,1004.6186281740547
1967-10-10,Friendly,TANZANIA,ZANZIBAR,0,3,868.8293470689283,678.9884557521233,855.0493870128483,699.6583958362432
1967-10-11,UEFA Euro qualification,GERMAN DR,DENMARK,3,2,1266.4243771447245,1200.4305246639583,1281.7769662168723,1190.1954652825264
1967-10-13,Friendly,PARAGUAY,ARGENTINA,1,1,1289.2137819530178,1510.72723416754,1295.9726697695262,1506.2213089565346
1967-10-14,African Cup of Nations qualification,TANZANIA,DR CONGO,0,1,855.0493870128483,964.2928988299145,846.2855846465654,977.4386023793388
1967-10-14,Friendly,SIERRA LEONE,NIGERIA,1,1,758.1920965736986,908.6526502941081,763.0866044619621,905.3896450352657
1967-10-15,UEFA Euro qualification,AUSTRIA,RUSSIA,1,0,1290.0438330216393,1548.9076043106656,1320.8923840172588,1528.3419036469193
1967-10-20,Friendly,LIBERIA,DR CONGO,1,4,781.665417278197,977.4386023793388,777.162525754804,984.1929396644282
1967-10-21,Friendly,GHANA,NIGERIA,2,1,1112.0953164980908,905.3896450352657,1117.9739217140427,901.4705748912978
1967-10-21,British Home Championship,NORTHERN IRELAND,SCOTLAND,1,0,1279.6469605562727,1416.7885421148042,1305.6425236492048,1399.4581667195162
1967-10-21,British Home Championship,WALES,ENGLAND,0,3,1282.9607407176638,1652.4299600562442,1280.0209058766793,1656.839712317721
1967-10-22,UEFA Euro qualification,SPAIN,CZECHOSLOVAKIA,2,1,1390.60127177062,1453.0561909199566,1412.8626024820683,1438.2153037789913
1967-10-22,Nordic Championship,DENMARK,FINLAND,3,0,1190.1954652825264,1055.2087860184827,1203.2346824017106,1046.5159746056931
1967-10-22,Friendly,GUATEMALA,EL SALVADOR,1,0,1105.4012199462418,1052.177178970533,1116.0859706929577,1045.0540118060558
1967-10-24,Friendly,TRINIDAD AND TOBAGO,MARTINIQUE,3,2,1012.2257780470168,948.8439672709325,1022.5523552548117,941.9595824657358
1967-10-28,UEFA Euro qualification,FRANCE,BELGIUM,1,1,1293.6389097488182,1304.5820864115158,1294.2056682393177,1304.2042474178493
1967-10-29,Friendly,EL SALVADOR,COSTA RICA,3,1,1045.0540118060558,1270.724807153832,1065.7959022973441,1256.8968801596397
1967-10-29,UEFA Euro qualification,GERMAN DR,HUNGARY,1,0,1281.7769662168723,1548.173626070744,1312.8681536410636,1527.4461677879497
1967-10-29,Friendly,POLAND,ROMANIA,0,0,1260.7240607838817,1266.4834514578974,1260.9229648717755,1266.3508487326349
1967-10-29,Friendly,UGANDA,ETHIOPIA,2,3,904.8599556721308,976.6436695955736,898.1712001138292,986.676802933026
1967-10-31,UEFA Euro qualification,GREECE,RUSSIA,0,1,1064.8473456475526,1528.3419036469193,1063.212298852519,1530.7944738394697
1967-11-01,Friendly,NETHERLANDS,YUGOSLAVIA,1,2,1233.275157132944,1389.5244437024598,1228.4171862352157,1396.8114000490523
1967-11-01,UEFA Euro qualification,ITALY,CYPRUS,5,0,1485.4812130964328,802.5328066011764,1486.346987016167,801.9556239880202
1967-11-04,Vietnam Independence Cup,VIETNAM REPUBLIC,SINGAPORE,2,0,1068.5268958955528,885.8717304530248,1078.7812053585656,879.0355241443497
1967-11-04,Vietnam Independence Cup,MALAYSIA,THAILAND,3,2,953.4907693084076,834.641038066205,966.166424502651,826.1906012700429
1967-11-05,Vietnam Independence Cup,AUSTRALIA,NEW ZEALAND,5,3,928.5154204036085,913.7363220646184,947.4736822823347,901.0974808121342
1967-11-05,UEFA Euro qualification,AUSTRIA,GREECE,1,1,1320.8923840172588,1063.212298852519,1313.330598447053,1074.5549772078277
1967-11-05,Friendly,EL SALVADOR,GUATEMALA,1,3,1065.7959022973441,1116.0859706929577,1058.260849198769,1127.3885503408205
1967-11-05,Vietnam Independence Cup,HONG KONG,SOUTH KOREA,0,1,885.9324220294359,1115.3671581156973,880.6228715125947,1123.3314838909591
1967-11-05,Friendly,PUERTO RICO,MARTINIQUE,3,6,684.4688266746897,941.9595824657358,681.0631719381296,947.068064570576
1967-11-05,UEFA Euro qualification,SWEDEN,NORWAY,5,2,1337.8183558944575,1199.1765077965727,1350.6703630562263,1190.60850302206
1967-11-07,Vietnam Independence Cup,SOUTH KOREA,THAILAND,3,1,1123.3314838909591,826.1906012700429,1129.3942998791356,822.1487239445919
1967-11-07,Vietnam Independence Cup,VIETNAM REPUBLIC,AUSTRALIA,0,1,1078.7812053585656,947.4736822823347,1061.6337213862103,973.1949082408678
1967-11-08,Friendly,PUERTO RICO,GUADELOUPE,2,4,681.0631719381296,895.8399826526479,677.1019198897758,901.7818607251786
1967-11-08,UEFA Euro qualification,SWITZERLAND,CYPRUS,5,0,1235.095226643713,801.9556239880202,1238.529876258715,799.6658575780189
1967-11-08,Vietnam Independence Cup,NEW ZEALAND,SINGAPORE,3,1,901.0974808121342,879.0355241443497,919.6418795298579,866.6725916658672
1967-11-08,Friendly,NEW CALEDONIA,NEW ZEALAND,4,0,920.880728569111,919.6418795298579,935.2293827907727,910.0761100487501
1967-11-08,Vietnam Independence Cup,HONG KONG,MALAYSIA,0,2,880.6228715125947,966.166424502651,870.60877875828,981.1875636341231
1967-11-08,Friendly,CHILE,ARGENTINA,3,1,1344.4478635428393,1506.2213089565346,1363.3853057567162,1493.5963474806167
1967-11-10,Vietnam Independence Cup,HONG KONG,THAILAND,1,5,870.60877875828,822.1487239445919,854.2132017669334,846.7420894316118
1967-11-10,Vietnam Independence Cup,VIETNAM REPUBLIC,NEW ZEALAND,5,1,1061.6337213862103,910.0761100487501,1074.3668232248594,901.5873754896506
1967-11-11,Vietnam Independence Cup,AUSTRALIA,SINGAPORE,5,1,973.1949082408678,866.6725916658672,988.3724273931687,856.5542455643333
1967-11-11,Friendly,GUADELOUPE,MARTINIQUE,0,1,901.7818607251786,947.068064570576,894.4705930352973,958.0349661053981
1967-11-11,Vietnam Independence Cup,SOUTH KOREA,MALAYSIA,2,1,1129.3942998791356,981.1875636341231,1140.6879273260092,973.6584786695406
1967-11-12,Friendly,ZIMBABWE,MALAWI,1,0,814.5276160913749,732.0222049373423,824.1905016594496,725.5802812252924
1967-11-12,UEFA Euro qualification,YUGOSLAVIA,ALBANIA,4,0,1396.8114000490523,925.2527107825485,1399.4950947682976,923.4635809697184
1967-11-12,Vietnam Independence Cup,VIETNAM REPUBLIC,SOUTH KOREA,0,3,1074.3668232248594,1140.6879273260092,1063.169534447911,1157.4838604914319
1967-11-12,UEFA Euro qualification,PORTUGAL,NORWAY,2,1,1512.265216566367,1190.60850302206,1517.3940935134265,1187.1892517240203
1967-11-12,AFC Asian Cup qualification,MYANMAR,INDIA,2,0,1087.2151481311798,1040.1705720506873,1104.350391519411,1028.7470764585332
1967-11-12,UEFA Euro qualification,BULGARIA,SWEDEN,3,0,1331.5520401387753,1350.6703630562263,1353.389949856758,1336.1117565775712
1967-11-12,Vietnam Independence Cup,AUSTRALIA,MALAYSIA,1,0,988.3724273931687,973.6584786695406,1006.4724877647878,961.5917717551279
1967-11-14,Vietnam Independence Cup,AUSTRALIA,SOUTH KOREA,3,2,1006.4724877647878,1157.4838604914319,1033.1063004449222,1139.7279853713424
1967-11-14,Vietnam Independence Cup,VIETNAM REPUBLIC,MALAYSIA,4,1,1063.169534447911,961.5917717551279,1077.9843285826576,951.7152423319635
1967-11-15,African Cup of Nations qualification,BURKINA FASO,MALI,0,1,782.4860123721588,898.9759119870707,773.9591067068028,911.7662704851048
1967-11-15,AFC Asian Cup qualification,INDIA,PAKISTAN,1,1,1028.7470764585332,848.3171679660147,1023.020985331484,856.9063046565885
1967-11-15,UEFA Euro qualification,TURKEY,CZECHOSLOVAKIA,0,0,1150.7966680571399,1438.2153037789913,1163.0186783948313,1430.067296887197
1967-11-16,AFC Asian Cup qualification,MYANMAR,CAMBODIA,1,0,1104.350391519411,757.65088179895,1108.8731055151968,754.6357391350928
1967-11-16,Friendly,MALAYSIA,NEW ZEALAND,2,8,951.7152423319635,901.5873754896506,939.8250603596832,919.4226484480712
1967-11-18,UEFA Euro qualification,SWITZERLAND,ITALY,2,2,1238.529876258715,1486.346987016167,1249.5589511249113,1478.9942704387029
1967-11-19,AFC Asian Cup qualification,MYANMAR,PAKISTAN,2,0,1108.8731055151968,856.9063046565885,1116.3945015629947,851.8920406247233
1967-11-22,UEFA Euro qualification,BELGIUM,LUXEMBOURG,3,0,1304.2042474178493,865.3070955597333,1307.2687384446917,863.2641015418383
1967-11-22,UEFA Euro qualification,CZECHOSLOVAKIA,REPUBLIC OF IRELAND,1,2,1430.067296887197,1228.691557109283,1410.885321714674,1257.4645198680676
1967-11-22,British Home Championship,ENGLAND,NORTHERN IRELAND,2,0,1656.839712317721,1305.6425236492048,1661.4708578989444,1302.5550932617225
1967-11-22,Friendly,ROMANIA,GERMANY,1,0,1266.3508487326349,1578.6089923423635,1287.968533352735,1564.19720259563
1967-11-22,British Home Championship,SCOTLAND,WALES,3,2,1399.4581667195162,1280.0209058766793,1412.1053434471996,1271.5894547248904
1967-11-22,African Cup of Nations qualification,SENEGAL,GUINEA,2,1,944.06408594574,898.4558481223809,960.4972164212496,887.5004278053744
1967-11-24,Friendly,BENIN,DR CONGO,2,5,896.1507920317125,984.1929396644282,889.2334717726651,994.5689200529993
1967-11-25,Friendly,ZIMBABWE,MAURITIUS,1,2,824.1905016594496,943.0948991092591,818.558055393684,951.5435685079077
1967-11-26,Friendly,ZIMBABWE,MAURITIUS,2,3,818.558055393684,951.5435685079077,813.2249343117807,959.5432501307627
1967-11-26,Friendly,TRINIDAD AND TOBAGO,JAMAICA,1,0,1022.5523552548117,947.6156999616976,1032.4760956128455,940.9998730563417
1967-11-26,Friendly,IRAN,TURKEY,0,1,955.006323722267,1163.0186783948313,951.1098102232953,1168.8634486432888
1967-11-26,Friendly,BURKINA FASO,IVORY COAST,3,2,773.9591067068028,1021.1966460080731,794.2663181995023,1007.6585050129402
1967-11-26,UEFA Euro qualification,BULGARIA,PORTUGAL,1,0,1353.389949856758,1517.3940935134265,1380.6030700825577,1499.2520133628934
1967-11-26,Windward Islands Tournament,GRENADA,SAINT VINCENT AND THE GRENADINES,1,1,861.6040174548814,876.078002923502,862.3534545740831,875.5783781773675
1967-11-27,Windward Islands Tournament,DOMINICA,SAINT LUCIA,2,4,816.5325221262708,804.5951688890182,802.8791687757638,825.0751989147786
1967-11-28,Friendly,PAKISTAN,TURKEY,4,7,851.8920406247233,1168.8634486432888,849.3366716878382,1172.6965020486166
1967-11-29,Friendly,NETHERLANDS,RUSSIA,3,1,1228.4171862352157,1530.7944738394697,1250.8774153755733,1515.820987745898
1967-11-29,Windward Islands Tournament,SAINT LUCIA,SAINT VINCENT AND THE GRENADINES,4,3,825.0751989147786,875.5783781773675,846.7033122613147,861.1596359463434
1967-11-30,Windward Islands Tournament,DOMINICA,GRENADA,2,4,802.8791687757638,862.3534545740831,791.9169396321945,878.796798289437
1967-12-02,Friendly,TRINIDAD AND TOBAGO,JAMAICA,1,0,1032.4760956128455,940.9998730563417,1041.8332342677459,934.7617806197414
1967-12-02,Windward Islands Tournament,GRENADA,SAINT LUCIA,2,1,878.796798289437,846.7033122613147,895.955907124294,835.26390637141
1967-12-02,Friendly,SIERRA LEONE,GUINEA,2,1,763.0866044619621,887.5004278053744,780.0151089985507,876.2147581143154
1967-12-03,Friendly,MALI,CONGO,1,1,911.7662704851048,969.5535294243664,913.7439682098541,968.2350642745336
1967-12-03,Windward Islands Tournament,DOMINICA,SAINT VINCENT AND THE GRENADINES,1,2,791.9169396321945,861.1596359463434,781.7953487093233,876.3420223306503
1967-12-06,Friendly,ENGLAND,RUSSIA,2,2,1661.4708578989444,1515.820987745898,1658.3007132299263,1520.5762047494252
1967-12-06,Friendly,MAURITIUS,ETHIOPIA,0,2,959.5432501307627,986.676802933026,951.4291067874628,998.8480179479758
1967-12-06,Friendly,MEXICO,HUNGARY,2,1,1348.549550924918,1527.4461677879497,1367.1189115494324,1515.0665940382735
1967-12-08,Friendly,MEXICO,HUNGARY,0,2,1367.1189115494324,1515.0665940382735,1361.8550026736482,1522.9624573519498
1967-12-10,Friendly,SAUDI ARABIA,TUNISIA,4,0,795.674983865178,990.8420810073272,817.4083909713196,976.3531429365662
1967-12-10,Southeast Asian Peninsular Games,THAILAND,MALAYSIA,4,0,846.7420894316118,939.8250603596832,873.994443256652,921.6568244763231
1967-12-11,Southeast Asian Peninsular Games,MYANMAR,MALAYSIA,2,1,1116.3945015629947,921.6568244763231,1125.6867170835767,915.4620141292684
1967-12-11,Southeast Asian Peninsular Games,LAOS,VIETNAM REPUBLIC,0,5,759.630665258093,1077.9843285826576,755.4927682363216,1084.1911741153147
1967-12-12,Southeast Asian Peninsular Games,THAILAND,MYANMAR,0,1,873.994443256652,1125.6867170835767,869.2019700745243,1132.8754268567682
1967-12-13,Friendly,CHILE,HUNGARY,4,5,1363.3853057567162,1522.9624573519498,1358.5932190748676,1530.1505873747226
1967-12-14,Southeast Asian Peninsular Games,THAILAND,VIETNAM REPUBLIC,0,5,869.2019700745243,1084.1911741153147,862.4562310911821,1094.3097825903278
1967-12-14,Southeast Asian Peninsular Games,MYANMAR,LAOS,2,0,1132.8754268567682,755.4927682363216,1136.9248235904865,752.7931704138426
1967-12-15,Southeast Asian Peninsular Games,THAILAND,LAOS,5,2,862.4562310911821,752.7931704138426,876.8312353600298,743.2098342346109
1967-12-16,Friendly,CHILE,RUSSIA,1,4,1358.5932190748676,1520.5762047494252,1353.3965415634414,1528.3712210165647
